uniq_id,crawl_timestamp,product_id,link,size,variant_sku,brand,care_instructions,dominant_material,title,actual_color,dominant_color,product_type,images,body,product_details,size_fit,complete_the_look,type,variant_price,variant_compare_at_price,ideal_for,is_in_stock,inventory,specifications,
1682680443e6a5720cf978612bf6783a,2019-07-28 09:03:55 +0000,8604677,https://www.myntra.com/sherwani/aj-dezines/aj-dezines-boys-black--gold-toned-sherwani-set/8604677/buy,7-8Y,8604677_7-8Y,Aj DEZInES,"75% Silk, 25% Cotton | Machine Wash",Silk,Aj DEZInES Boys Black & Gold-Toned Sherwani Set,Black,Black,,http://assets.myntassets.com/v1/assets/images/productimage/2019/1/23/8661e90c-05e2-4fb0-a1e3-8e53e6e146251548254916187-1.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2019/1/23/3789eb93-4851-4e77-bc6e-2340b0c0c6bf1548254916209-2.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2019/1/23/506eb93b-0d84-447a-b133-0b543cae04d61548254916240-3.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2019/1/23/f04edf3b-4772-4a08-9be8-89d26f6178141548254916269-4.jpg | http://assets.myntassets.com/v1/assets/images/productimage/2019/1/23/11e69eb3-7f17-4c20-a24b-400cc1e139041548254916294-5.jpg,"AJ Dezines presents this black coloured party wear boys dress set. Fashion style with super fine silk blend fabric and crafted with brooch and fancy button work that feel your boy all day comfortable. This kids clothes set comprises of a full sleeve kurta, a waistcoat and pair of pyjama. Featuring nehru collar, button detailing, solid pattern, pocket square, curved hem, eye catching design and these kids cloths are light in weight and presented to patrons in different sizes. You can club it with a pair of mojari for perfect traditional look. Suitable for party, wedding, ceremony, any occasion festival like Diwali, Navratri, Dussehra, Pongal, Onam, Lohri, Eid, Christmas and so on. We are a leading Brand in kids wear with wide range of kids clothing which includes kids ethnic wear, accessories and a lot more.
Regular Fit
This sherwani set from Aj DEZInES is a must-have in your little boy's ethnic wardrobe. It can be teamed with a pair of sandals or mojaris for a typical ethnic look.
75% Silk, 25% Cotton Machine Wash","AJ Dezines presents this black coloured party wear boys dress set. Fashion style with super fine silk blend fabric and crafted with brooch and fancy button work that feel your boy all day comfortable. This kids clothes set comprises of a full sleeve kurta, a waistcoat and pair of pyjama. Featuring nehru collar, button detailing, solid pattern, pocket square, curved hem, eye catching design and these kids cloths are light in weight and presented to patrons in different sizes. You can club it with a pair of mojari for perfect traditional look. Suitable for party, wedding, ceremony, any occasion festival like Diwali, Navratri, Dussehra, Pongal, Onam, Lohri, Eid, Christmas and so on. We are a leading Brand in kids wear with wide range of kids clothing which includes kids ethnic wear, accessories and a lot more.",Regular Fit,This sherwani set from Aj DEZInES is a must-have in your little boy's ethnic wardrobe. It can be teamed with a pair of sandals or mojaris for a typical ethnic look.,Clothing/Boys/Sherwani/Aj DEZInES/More by Aj DEZInES,1799,2999,Boys,In Stock,2,Body or Garment Size : Garment Measurements in | Number of Components : 3 | Fabric : Silk,
1f102f7eb691022f8b6095af7e320afc,2019-07-02 16:47:16 +0000,7827205,https://www.myntra.com/kurtas/gerua/gerua-women-yellow--pink-printed-a-line-kurta/7827205/buy,XL,7827205_XL,GERUA,Cotton | Machine-wash,Cotton,GERUA Women Yellow & Pink Printed A-Line Kurta,Yellow | Pink,Yellow,A-Line Kurta,http://assets.myntassets.com/v1/assets/images/7827205/2018/11/29/12bd312c-df73-47fe-a3fb-e387a532da921543490750606-GERUA-Women-Kurtas-8001543490750356-1.jpg | http://assets.myntassets.com/v1/assets/images/7827205/2018/11/29/212ebaed-c752-4065-a35c-ca38a83a75231543490750574-GERUA-Women-Kurtas-8001543490750356-2.jpg | http://assets.myntassets.com/v1/assets/images/7827205/2018/11/29/b2148aa0-85b3-434d-b42d-3ff57126a3e31543490750541-GERUA-Women-Kurtas-8001543490750356-3.jpg | http://assets.myntassets.com/v1/assets/images/7827205/2018/11/29/4c67b9bb-534c-47ec-9a65-f380fccb6b701543490750508-GERUA-Women-Kurtas-8001543490750356-4.jpg | http://assets.myntassets.com/v1/assets/images/7827205/2018/11/29/04304dad-108f-4942-8984-574716a13f711543490750478-GERUA-Women-Kurtas-8001543490750356-5.jpg,"Yellow and pink printed A-line kurta, has a V-neck, short sleeves, mock button detailing, flared hem, front slit
The model (height 5'8"") is wearing a size S
You'll love the elegant design and fit of this stunning kurta from GERUA.  For your next dinner party or family gathering, this yellow piece pairs well with dark leggings and chic flats.
Cotton Machine-wash","Yellow and pink printed A-line kurta, has a V-neck, short sleeves, mock button detailing, flared hem, front slit","The model (height 5'8"") is wearing a size S","You'll love the elegant design and fit of this stunning kurta from GERUA.  For your next dinner party or family gathering, this yellow piece pairs well with dark leggings and chic flats.",Clothing/Women/Kurtas/GERUA/More by GERUA,799,1599,Women,In Stock,Shape : A-Line | Sleeve Styling : Regular Sleeves | Occasion : Daily | Print or Pattern Type : Ethnic Motifs | Number of Components : 1 | Design Styling : Regular | Colour Family : Bright | Neck : V-Neck | Pattern : Printed | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Short Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Stitch : Ready to Wear | Hemline : Flared | Wash Care : Machine Wash | Weave Type : Machine Weave | Length : Calf Length | Slit Detail : Front Slit | Fabric : Cotton,,
68f0e913fff5fa5e5e8f9fef186761f4,2019-08-06 11:35:27 +0000,9690515,https://www.myntra.com/lehenga-choli/be-indi/be-indi-grey-ready-to-wear-lehenga-with-blouse/9690515/buy,S,9690515_S,Be Indi,Art Silk | Dry Clean Only,Silk,Be Indi Grey Ready to Wear Lehenga with Blouse,Grey,Grey,Ready to Wear Lehenga with Blouse,http://assets.myntassets.com/v1/assets/images/9690515/2019/5/15/6f8e5407-f386-47f1-9a9e-9af4c26480091557911945424-Be-Indi-Greya-3171557911943146-1.jpg | http://assets.myntassets.com/v1/assets/images/9690515/2019/5/15/b89b8079-0233-4ddf-bb22-c170f20237561557911945396-Be-Indi-Greya-3171557911943146-2.jpg | http://assets.myntassets.com/v1/assets/images/9690515/2019/5/15/cd645ca1-2fbf-45c5-b99a-71ae6ad873661557911945369-Be-Indi-Greya-3171557911943146-3.jpg | http://assets.myntassets.com/v1/assets/images/9690515/2019/5/15/0556bfaa-f192-4264-abbb-a5155924db7a1557911945341-Be-Indi-Greya-3171557911943146-4.jpg | http://assets.myntassets.com/v1/assets/images/9690515/2019/5/15/75b457ac-2aff-46aa-85de-95862adf0c531557911945321-Be-Indi-Greya-3171557911943146-5.jpg,"Grey lehenga choli Grey blouse, sleeveless Grey ready to wear lehenga, flared hem
Dazzle up in style with this lehenga choli from Be Indi. Team it with heels to look gorgeous at your festivities.
Art Silk Dry Clean Only","Grey lehenga choli Grey blouse, sleeveless Grey ready to wear lehenga, flared hem",,Dazzle up in style with this lehenga choli from Be Indi. Team it with heels to look gorgeous at your festivities.,Clothing/Women/Lehenga Choli/Be Indi/More by Be Indi,1597,3195,Women,In Stock,1,Occasion : Festive | Number of Components : 2 | Blouse Fabric : Art Silk | Bottom Pattern : Printed | Top Pattern : Printed | Lehenga Closure : Slip-On | Dupatta : Without Dupatta | Neck : Round Neck | Blouse Closure : Zip | Body or Garment Size : Garment Measurements in | Sleeve Length : Sleeveless | Hemline : Flared | Lehenga Stitch : Ready to Wear | Lehenga Fabric : Art Silk | Technique : Block Print | Lehenga Lining Fabric : Shantoon | Choli Stitch : Ready to Wear,
844a4760f377f6741f48b9ef8d69e562,2019-06-17 06:02:52 +0000,5470477,https://www.myntra.com/kurtas/abhiyuthan/abhiyuthan-men-sea-green-solid-straight-kurta/5470477/buy,S,5470477_S,Abhiyuthan,Cotton  |  Machine-wash,Cotton,Abhiyuthan Men Sea Green Solid Straight Kurta,Green | Sea Green,Sea Green,Straight Kurta,http://assets.myntassets.com/v1/assets/images/5470477/2018/4/24/11524563254248-nA-8101524563254094-1.jpg | http://assets.myntassets.com/v1/assets/images/5470477/2018/4/24/11524563254228-nA-8101524563254094-2.jpg | http://assets.myntassets.com/v1/assets/images/5470477/2018/4/24/11524563254204-nA-8101524563254094-3.jpg | http://assets.myntassets.com/v1/assets/images/5470477/2018/4/24/11524563254188-nA-8101524563254094-4.jpg | http://assets.myntassets.com/v1/assets/images/5470477/2018/4/24/11524563254175-nA-8101524563254094-5.jpg,"Sea Green solid straight kurta, has a mandarin collar, long sleeves, straight hem, side slits
The model (height 6') is wearing a size M
This in-style kurta from Abhiyuthan is a must-have for any wardrobe.  Dress this sea green piece up with your favourite accessories and head out to any family event in style.
Cotton   Machine-wash","Sea Green solid straight kurta, has a mandarin collar, long sleeves, straight hem, side slits",The model (height 6') is wearing a size M,This in-style kurta from Abhiyuthan is a must-have for any wardrobe.  Dress this sea green piece up with your favourite accessories and head out to any family event in style.,Clothing/Men/Kurtas/Abhiyuthan/More by Abhiyuthan,898,1498,Men,In Stock,Shape : Straight | Business Unit : Apparel | Sleeve Styling : Roll-Up Sleeves | Occasion : Daily | Print or Pattern Type : Solid | Number of Components : 1 | Design Styling : Regular | Neck : Mandarin Collar | Pattern : Solid | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Hemline : Straight | Wash Care : Machine Wash | Weave Type : Handloom | Length : Above Knee | Slit Detail : Side Slits | Fabric : Cotton,,
94e43ac50479bd4cdf4da4aae88d26a6,2019-07-18 01:31:19 +0000,8791157,https://www.myntra.com/tops/global-desi/global-desi-women-blue-printed-kaftan-top/8791157/buy,M,8791157_M,Global Desi,Viscose Rayon | Machine-wash,Viscose Rayon,Global Desi Women Blue Printed Kaftan Top,Blue,Blue,Kaftan Top,http://assets.myntassets.com/v1/assets/images/8791157/2019/2/20/94f25472-0e8b-49e6-a116-c6541ae054921550665655943-Global-Desi-Women-Tops-1761550665654675-1.jpg | http://assets.myntassets.com/v1/assets/images/8791157/2019/2/20/f31f233e-f8ca-4dfe-8459-89f2e927fe501550665655926-Global-Desi-Women-Tops-1761550665654675-2.jpg | http://assets.myntassets.com/v1/assets/images/8791157/2019/2/20/42ac18b9-047f-4c21-887e-7783043c03a91550665655899-Global-Desi-Women-Tops-1761550665654675-3.jpg | http://assets.myntassets.com/v1/assets/images/8791157/2019/2/20/253cb73a-ed47-43ff-bf93-c34bb48412ae1550665655882-Global-Desi-Women-Tops-1761550665654675-4.jpg | http://assets.myntassets.com/v1/assets/images/8791157/2019/2/20/e3264dc3-d5c5-4a1f-a5dc-80d3fe39896e1550665655867-Global-Desi-Women-Tops-1761550665654675-5.jpg,"Blue printed woven kaftan top, has a round neck, three-quarter sleeves
Relaxed Fit  The model (height 5'8"") is wearing a size S
Viscose Rayon Machine-wash
Keep your style in tip-top shape with this high-fashion Global Desi three-quarter sleeve top.  This blue piece goes well with darker slim-fit pants and caged heel for a breezy but stylish look for running errands.","Blue printed woven kaftan top, has a round neck, three-quarter sleeves","Relaxed Fit  The model (height 5'8"") is wearing a size S",Keep your style in tip-top shape with this high-fashion Global Desi three-quarter sleeve top.  This blue piece goes well with darker slim-fit pants and caged heel for a breezy but stylish look for running errands.,Clothing/Women/Tops/Global Desi/More by Global Desi,559,1599,Women,In Stock,Transparency : Opaque | Sleeve Styling : Batwing Sleeves | Occasion : Casual | Main Trend : Floral Print | Print or Pattern Type : Floral | Number of Components : 1 | Neck : Round Neck | Pattern : Printed | Body or Garment Size : Garment Measurements in | Sleeve Length : Three-Quarter Sleeves | Wash Care : Machine Wash | Weave Type : Woven | Type : Kaftan | Length : Regular | Fabric : Viscose Rayon,,
9629989971d5ae40c07f0d3062f8f544,2019-07-18 10:14:17 +0000,7526750,https://www.myntra.com/kurtas/showoff/showoff-men-black-striped-straight-kurta/7526750/buy,XXL,7526750_XXL,SHOWOFF,Cotton | Dry-clean,Cotton,SHOWOFF Men Black Striped Straight Kurta,Black,Black,Straight Kurta,http://assets.myntassets.com/v1/assets/images/7526750/2018/10/4/673e2b2f-a9be-426a-a6e9-0c9824fb1b0d1538636089445-na-501538636089114-1.jpg | http://assets.myntassets.com/v1/assets/images/7526750/2018/10/4/29c2dae4-32f2-42ea-a56c-79ca94ba04831538636089410-na-501538636089114-2.jpg | http://assets.myntassets.com/v1/assets/images/7526750/2018/10/4/1787b652-68cc-4e24-9803-f314941785531538636089377-na-501538636089114-3.jpg | http://assets.myntassets.com/v1/assets/images/7526750/2018/10/4/cf630b29-5e98-4bd5-8075-65c203db62d71538636089347-na-501538636089114-4.jpg | http://assets.myntassets.com/v1/assets/images/7526750/2018/10/4/6c73303c-e31b-4572-b3c5-f6e070da85691538636089315-na-501538636089114-5.jpg,"Black striped straight kurta, has a mandarin collar, long sleeves, straight hem, side slits
The model (height 6') is wearing a size M
Cotton Dry-clean
Flaunt your style with a kurta from SHOWOFF.  You'll look dapper as ever in this black piece paired with slim jeans and sandals, ideal for any nice family gathering.","Black striped straight kurta, has a mandarin collar, long sleeves, straight hem, side slits",The model (height 6') is wearing a size M,"Flaunt your style with a kurta from SHOWOFF.  You'll look dapper as ever in this black piece paired with slim jeans and sandals, ideal for any nice family gathering.",Clothing/Men/Kurtas/SHOWOFF/More by SHOWOFF,832,1665,Men,In Stock,Shape : Straight | Sleeve Styling : Regular Sleeves | Occasion : Daily | Print or Pattern Type : Woven Design | Number of Components : 1 | Design Styling : Regular | Colour Family : Monochrome | Neck : Mandarin Collar | Pattern : Striped | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Stitch : Ready to Wear | Hemline : Straight | Wash Care : Dry Clean | Weave Type : Machine Weave | Length : Above Knee | Slit Detail : Side Slits | Fabric : Cotton,,
60506560ab5506c861a2c01ed6cb9db0,2019-06-10 00:40:08 +0000,2037275,https://www.myntra.com/kurtas/anouk/anouk-women-orange-yoke-design-a-line-kurta/2037275/buy,M,2037275_M,Anouk,"85% viscose, 15% polyester Hand-wash",viscose,Anouk Women Orange Yoke Design A-Line Kurta,Orange,Orange,A-Line Kurta,http://assets.myntassets.com/v1/assets/images/2037275/2017/9/9/11504944667356-Anouk-Women-Orange-Yoke-Design-A-Line-Kurta-6571504944667184-1.jpg | http://assets.myntassets.com/v1/assets/images/2037275/2017/9/9/11504944667338-Anouk-Women-Orange-Yoke-Design-A-Line-Kurta-6571504944667184-2.jpg | http://assets.myntassets.com/v1/assets/images/2037275/2017/9/9/11504944667314-Anouk-Women-Orange-Yoke-Design-A-Line-Kurta-6571504944667184-3.jpg | http://assets.myntassets.com/v1/assets/images/2037275/2017/9/9/11504944667294-Anouk-Women-Orange-Yoke-Design-A-Line-Kurta-6571504944667184-4.jpg,"Orange yoke design A-line kurta, has a V-neck, three-quarter sleeves, straight hem, no slits
The model (height 5'8"") is wearing a size S
You'll love the elegant design and fit of this stunning kurta from Anouk.  For your next dinner party or family gathering, this orange piece pairs well with dark leggings and chic flats.
85% viscose, 15% polyester Hand-wash","Orange yoke design A-line kurta, has a V-neck, three-quarter sleeves, straight hem, no slits","The model (height 5'8"") is wearing a size S","You'll love the elegant design and fit of this stunning kurta from Anouk.  For your next dinner party or family gathering, this orange piece pairs well with dark leggings and chic flats.",Clothing/Women/Kurtas/Anouk/More by Anouk,899,2999,Women,Out of Stock,Shape : A-Line | Sleeve Styling : Regular Sleeves | Occasion : Festive | Print or Pattern Type : Solid | Number of Components : 1 | Design Styling : Regular | Colour Family : Bright | Fabric 2 : Polyester | Neck : V-Neck | Pattern : Yoke Design | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Three-Quarter Sleeves | Weave Pattern : Regular | Fabric Purity : Blended | Stitch : Ready to Wear | Hemline : Straight | Wash Care : Hand Wash | Ornamentation : Thread Work | Weave Type : Machine Weave | Length : Calf Length | Fabric : Viscose Rayon,,
3be9d72e7bdfa1cc89def36e19b38c6d,2019-08-04 16:11:59 +0000,9238351,https://www.myntra.com/kurtis/aarika/aarika-girls-red-solid-straight-kurti/9238351/buy,11-12Y,9238351_11-12Y,Aarika,Pure cotton | Machine Wash,Cotton,Aarika Girls Red Solid Straight Kurti,Red,Red,Straight Kurti,http://assets.myntassets.com/v1/assets/images/9238351/2019/4/9/d985367d-28ef-4bfe-a270-89c6b3a8c8171554803581899-Aarika-Girls-Red-Solid-Straight-Kurti-3401554803581250-1.jpg | http://assets.myntassets.com/v1/assets/images/9238351/2019/4/9/c572cfa8-cc7f-4d2c-a9ff-2c7d365ddc611554803581875-Aarika-Girls-Red-Solid-Straight-Kurti-3401554803581250-2.jpg | http://assets.myntassets.com/v1/assets/images/9238351/2019/4/9/5640ccf7-da23-4d6a-a639-d356674add3e1554803581853-Aarika-Girls-Red-Solid-Straight-Kurti-3401554803581250-3.jpg," Red solid straight kurti, has a round neck, long sleeves, a short button placket, curved hem.
Pure cotton Machine Wash
Never let go of her style with this pretty kurti from Aarika. Wear it with a pair of heels and leggings for a stylish look."," Red solid straight kurti, has a round neck, long sleeves, a short button placket, curved hem.",,Never let go of her style with this pretty kurti from Aarika. Wear it with a pair of heels and leggings for a stylish look.,Clothing/Girls/Kurtis/Aarika/More by Aarika,532,1775,Girls,In Stock,11,Shape : Straight | Sleeve Styling : Regular Sleeves | Occasion : Festive | Print or Pattern Type : Solid | Design Styling : Regular | Neck : Round Neck | Pattern : Solid | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Weave Pattern : Regular | Hemline : Curved | Wash Care : Machine Wash | Weave Type : Knitted | Fabric : Pure Cotton,
c9ace6beb2d9534e680c306aa0047ba1,2019-07-15 07:38:15 +0000,7253966,https://www.myntra.com/kurta-sets/jbn-creation/jbn-creation-boys-yellow-solid-kurta-with-pyjamas/7253966/buy,6-12M,7253966_6-12M,JBN Creation,Top fabric: Cotton Blend | Bottom fabric: Cotton Blend | Dry-clean,Cotton,JBN Creation Boys Yellow Solid Kurta with Pyjamas,Yellow,Yellow,Kurta with Pyjamas,http://assets.myntassets.com/v1/assets/images/7253966/2018/8/30/08f790ad-c860-41ab-a5dd-1a9c97024f2d1535630507130-JBN-Creation-Boys-Yellow-Cotton-Pathani-Khan-Suit-Set-2531535630506881-1.jpg | http://assets.myntassets.com/v1/assets/images/7253966/2018/8/30/bd32fa37-634e-4f22-88f4-af54747980d71535630507100-JBN-Creation-Boys-Yellow-Cotton-Pathani-Khan-Suit-Set-2531535630506881-2.jpg | http://assets.myntassets.com/v1/assets/images/7253966/2018/8/30/a6176d71-fc0b-4066-94cd-0114a2062fa41535630507072-JBN-Creation-Boys-Yellow-Cotton-Pathani-Khan-Suit-Set-2531535630506881-3.jpg | http://assets.myntassets.com/v1/assets/images/7253966/2018/8/30/a8ed82e2-bc0d-4ba0-82ea-974e30c8e4621535630507019-JBN-Creation-Boys-Yellow-Cotton-Pathani-Khan-Suit-Set-2531535630506881-4.jpg,"Yellow solid kurta with pyjamas  Yellow pathani knee length kurta, has a shirt collar, long sleeves, curved hem, side slits  Yellow solid pyjamas, drawstring closure
Regular Fit
Top fabric: Cotton Blend Bottom fabric: Cotton Blend Dry-clean","Yellow solid kurta with pyjamas  Yellow pathani knee length kurta, has a shirt collar, long sleeves, curved hem, side slits  Yellow solid pyjamas, drawstring closure",Regular Fit,,Clothing/Boys/Kurta Sets/JBN Creation/More by JBN Creation,1349,2999,Boys,In Stock,Occasion : Festive | Number of Components : 2 | Top Pattern : Solid | Top Design Styling : Regular | Bottom Type : Pyjamas | Top Fabric : Cotton Blend | Dupatta : Without Dupatta | Weave Pattern : Regular | Top Type : Kurta | Wash Care : Dry Clean | Weave Type : Knitted | Bottom Fabric : Cotton Blend | Top Hemline : Curved | Pattern Coverage : None | Sleeve Styling : Regular Sleeves | Print or Pattern Type : Solid | Bottom Pattern : Solid | Top Length : Knee Length | Neck : Shirt Collar | Bottom Closure : Drawstring | Body or Garment Size : Garment Measurements in | Sleeve Length : Long Sleeves | Stitch : Ready to Wear | Top Shape : Pathani | Slit Detail : Side Slits,,
7fcb390093daa1dd9b9f25833ae52dd0,2019-06-17 13:18:56 +0000,4327938,https://www.myntra.com/kurtas/sangria/sangria-women-black-printed-straight-kurta/4327938/buy,M,4327938_M,Sangria,Cotton |  Hand-wash,Cotton,Sangria Women Black Printed Straight Kurta,Black,Black,Straight Kurta,http://assets.myntassets.com/v1/assets/images/4327938/2018/3/22/11521720271762-Sangria-Women-Black-Printed-Straight-Kurta-7791521720271622-1.jpg | http://assets.myntassets.com/v1/assets/images/4327938/2018/3/22/11521720271747-Sangria-Women-Black-Printed-Straight-Kurta-7791521720271622-2.jpg | http://assets.myntassets.com/v1/assets/images/4327938/2018/3/22/11521720271731-Sangria-Women-Black-Printed-Straight-Kurta-7791521720271622-3.jpg | http://assets.myntassets.com/v1/assets/images/4327938/2018/3/22/11521720271709-Sangria-Women-Black-Printed-Straight-Kurta-7791521720271622-4.jpg | http://assets.myntassets.com/v1/assets/images/4327938/2018/3/22/11521720271692-Sangria-Women-Black-Printed-Straight-Kurta-7791521720271622-5.jpg,"Black printed straight kurta, has a round neck, three-quarter sleeves, flared hem, na
The model (height 5'8"") is wearing a size S
Make a statement with this elegant kurta from Sangria.  Sport this black piece with studded flats and minimal jewellery for a simple yet stunning evening ensemble.
Cotton  Hand-wash","Black printed straight kurta, has a round neck, three-quarter sleeves, flared hem, na","The model (height 5'8"") is wearing a size S",Make a statement with this elegant kurta from Sangria.  Sport this black piece with studded flats and minimal jewellery for a simple yet stunning evening ensemble.,Clothing/Women/Kurtas/Sangria/More by Sangria,449,899,Women,Out of Stock,Shape : Straight | Sleeve Styling : Roll-Up Sleeves | Occasion : Daily | Print or Pattern Type : Solid | Number of Components : 1 | Design Styling : Regular | Neck : Round Neck | Pattern : Printed | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Three-Quarter Sleeves | Weave Pattern : Regular | Fabric Purity : Pure | Hemline : Flared | Wash Care : Hand Wash | Weave Type : Machine Weave | Length : Knee Length | Fabric : Cotton,,
870bb9883739cedb56d9b9633f992459,2019-07-18 08:03:28 +0000,7770621,https://www.myntra.com/dresses/global-desi/global-desi-women-coral-striped-midi-dress/7770621/buy,S,7770621_S,Global Desi,Viscose Rayon |  Hand-wash,Viscose Rayon,Global Desi Women Coral Striped Midi Dress,Coral,Coral,Midi Dress,http://assets.myntassets.com/v1/assets/images/7770621/2018/12/20/532370bd-538f-4057-9cbc-093e3add9f681545294616946-Global-Desi-Women-Dresses-5651545294615781-1.jpg | http://assets.myntassets.com/v1/assets/images/7770621/2018/12/20/04315d77-ee38-4876-b9f2-6cdd7d3d3ec91545294616902-Global-Desi-Women-Dresses-5651545294615781-2.jpg | http://assets.myntassets.com/v1/assets/images/7770621/2018/12/20/c1e1a83d-d3e6-4f8b-98aa-3dd2c51ca32d1545294616857-Global-Desi-Women-Dresses-5651545294615781-3.jpg | http://assets.myntassets.com/v1/assets/images/7770621/2018/12/20/487573c8-6f8e-4b50-9b33-04c5b76407e31545294616820-Global-Desi-Women-Dresses-5651545294615781-4.jpg,"Coral striped woven midi dress, has a round neck, sleeveless, handkerchief hem
Semi-Fit The model (height 5'8"") is wearing a size S
Viscose Rayon  Hand-wash
This dress from Global Desi offerings will take your personal style to new heights.  Spruce up this striped coral piece for work by layering it with a light sweater and some ballerinas.","Coral striped woven midi dress, has a round neck, sleeveless, handkerchief hem","Semi-Fit The model (height 5'8"") is wearing a size S",This dress from Global Desi offerings will take your personal style to new heights.  Spruce up this striped coral piece for work by layering it with a light sweater and some ballerinas.,Clothing/Women/Dresses/Global Desi/More by Global Desi,769,2199,Women,In Stock,Knit or Woven : Woven | Transparency : Opaque | Shape : Fit and Flare | Sleeve Styling : No Sleeves | Occasion : Casual | Main Trend : Variegated Stripes | Print or Pattern Type : Striped | Number of Components : 1 | Neck : Round Neck | Pattern : Striped | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Sleeveless | Stitch : Ready to Wear | Hemline : Asymmetric | Wash Care : Hand Wash | Surface Styling : Tie-Ups | Length : Midi | Fabric : Viscose Rayon,,
9b1135c4f2c381cb3cf51dc6916d18d7,2019-07-28 08:36:01 +0000,1444820,https://www.myntra.com/kurtas/anouk/anouk-women-navy-woven-design-a-line-kurta/1444820/buy,L,1444820_L,Anouk,Viscose  |  Hand-wash,Viscose,Anouk Women Navy Woven Design A-Line Kurta,Navy,Navy,A-Line Kurta,http://assets.myntassets.com/v1/assets/images/1444820/2016/8/23/11471930944648-Anouk-Women-Navy-Blue-Woven-Design-A-Line-Kurta-1401471930944660-1.jpg | http://assets.myntassets.com/v1/assets/images/1444820/2016/8/23/11471930944625-Anouk-Women-Navy-Blue-Woven-Design-A-Line-Kurta-1401471930944660-2.jpg | http://assets.myntassets.com/v1/assets/images/1444820/2016/8/23/11471930944598-Anouk-Women-Navy-Blue-Woven-Design-A-Line-Kurta-1401471930944660-3.jpg | http://assets.myntassets.com/v1/assets/images/1444820/2016/8/23/11471930944565-Anouk-Women-Navy-Blue-Woven-Design-A-Line-Kurta-1401471930944660-5.jpg,"Navy blue woven design a-line kurta, has a round neck, sleeveless, flared hem
The model (height 5'8'') is wearing a size S
Add class to your look with this appealing A-line kurta from Anouk.  Pair this navy blue kurta with leggings and ballerinas for a trendy look for any party.
Viscose   Hand-wash","Navy blue woven design a-line kurta, has a round neck, sleeveless, flared hem",The model (height 5'8'') is wearing a size S,Add class to your look with this appealing A-line kurta from Anouk.  Pair this navy blue kurta with leggings and ballerinas for a trendy look for any party.,Clothing/Women/Kurtas/Anouk/More by Anouk,1599,1599,Women,In Stock,1,Shape : A-Line | Sleeve Styling : No Sleeves | Occasion : Daily | Print or Pattern Type : Floral | Design Styling : Regular | Neck : Round Neck | Pattern : Woven Design | Body or Garment Size : To-Fit Denotes Body Measurements in | Sleeve Length : Sleeveless | Weave Pattern : Regular | Fabric Purity : Synthetic | Hemline : Flared | Wash Care : Hand Wash | Weave Type : Machine Weave | Length : Calf Length | Fabric : Viscose Rayon,
